AREA,AREA_NAME,Short_name,OCC_TITLE,Short_title,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_MEDIAN,A_MEDIAN
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Physical Therapists,Physical Therapists,"9,180",5.7,2,1.26,43.99,"91,500",2.4,43.81,"91,120"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Radiation Therapists,Radiation Therapists,570,11.5,0.125,1.03,42.01,"87,380",1.1,41.18,"85,650"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Recreational Therapists,Recreational Therapi,710,16.9,0.155,1.19,25.25,"52,520",2.9,23.77,"49,440"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Respiratory Therapists,Respiratory Therapis,"3,910",6,0.852,0.95,28.47,"59,220",1,28.27,"58,810"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Speech-Language Pathologists,Speech-Language Path,"5,140",5.3,1.121,1.12,38.61,"80,310",1.9,38.29,"79,640"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Exercise Physiologists,Exercise Physiologis,270,6.5,0.059,1.34,27.79,"57,810",2.5,26.91,"55,970"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Therapists, All Other","Therapists, All Othe",790,29.4,0.172,2.05,25.49,"53,010",5.2,25.87,"53,810"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Veterinarians,Veterinarians,"2,040",8.7,0.444,0.91,46.93,"97,610",6.1,43.23,"89,910"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Registered Nurses,Registered Nurses,"93,710",2.4,20.417,1,36.33,"75,570",0.9,35.7,"74,250"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Nurse Anesthetists,Nurse Anesthetists,"1,110",27.9,0.242,0.81,*,*,*,*,*
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Nurse Midwives,Nurse Midwives,180,36.8,0.04,0.87,35.52,"73,880",23.8,39.22,"81,580"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Nurse Practitioners,Nurse Practitioners,"3,320",9,0.723,0.62,49.6,"103,170",2.2,48.65,"101,180"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Audiologists,Audiologists,250,23.3,0.054,0.64,49.97,"103,930",5.2,37.86,"78,740"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Health Diagnosing and Treating Practitioners, All Other",Health Diagnosing an,"1,870",3.4,0.407,1.61,32.19,"66,950",4.4,30.41,"63,250"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Dental Hygienists,Dental Hygienists,"7,160",10.1,1.56,1.05,36.02,"74,930",4.2,36.76,"76,450"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cardiovascular Technologists and Technicians,Cardiovascular Techn,"1,900",5.7,0.413,1.05,29.31,"60,960",2.4,29.05,"60,420"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Diagnostic Medical Sonographers,Diagnostic Medical S,"2,100",6.2,0.457,0.95,36.81,"76,560",1.9,37.04,"77,040"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Nuclear Medicine Technologists,Nuclear Medicine Tec,550,7.7,0.12,0.91,39.47,"82,090",1,39.32,"81,790"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Radiologic Technologists,Radiologic Technolog,"5,270",5.3,1.147,0.81,31.82,"66,190",0.9,31.48,"65,480"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Magnetic Resonance Imaging Technologists,Magnetic Resonance I,"1,270",8.6,0.278,1.06,34.52,"71,800",1.3,34.58,"71,920"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Emergency Medical Technicians and Paramedics,Emergency Medical Te,"8,130",5.5,1.772,1,22.87,"47,570",12.5,16.92,"35,200"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Dietetic Technicians,Dietetic Technicians,"2,200",17.9,0.48,2.05,12.7,"26,420",2.6,11.14,"23,180"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Pharmacy Technicians,Pharmacy Technicians,"17,240",4.3,3.757,1.28,16.03,"33,340",1.4,15.57,"32,390"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Psychiatric Technicians,Psychiatric Technici,"1,470",7.9,0.321,0.68,19.89,"41,360",4.5,18.19,"37,830"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Respiratory Therapy Technicians,Respiratory Therapy ,210,13.8,0.045,0.67,26.4,"54,910",4.1,26.85,"55,840"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Surgical Technologists,Surgical Technologis,"2,570",7.1,0.56,0.75,23.13,"48,120",1.3,22.78,"47,370"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Veterinary Technologists and Technicians,Veterinary Technolog,"2,940",14,0.64,0.88,17.29,"35,960",4.2,15.63,"32,520"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Ophthalmic Medical Technicians,Ophthalmic Medical T,"1,640",15.3,0.357,1.06,18.37,"38,200",3.6,17.56,"36,530"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Licensed Practical and Licensed Vocational Nurses,Licensed Practical a,"12,060",7.1,2.628,0.53,25.45,"52,940",1.3,25.23,"52,480"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Medical Records and Health Information Technicians,Medical Records and ,"5,810",7.2,1.265,0.88,22.2,"46,170",1.9,20.83,"43,330"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Opticians, Dispensing","Opticians, Dispensin","2,380",15.3,0.518,0.98,18.54,"38,560",3.7,16.88,"35,110"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Orthotists and Prosthetists,Orthotists and Prost,410,30.2,0.09,1.64,38.57,"80,230",9.1,39.57,"82,300"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Hearing Aid Specialists,Hearing Aid Speciali,130,27.8,0.028,0.54,26.41,"54,930",2.5,26.43,"54,980"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Health Technologists and Technicians, All Other",Health Technologists,"4,530",6.2,0.987,1.13,23.01,"47,860",2.1,21.22,"44,140"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Occupational Health and Safety Specialists,Occupational Health ,"1,640",10.2,0.357,0.62,34.83,"72,450",2.4,35.14,"73,100"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Occupational Health and Safety Technicians,Occupational Health ,480,19.7,0.104,0.84,29.54,"61,450",6.5,25.53,"53,110"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Athletic Trainers,Athletic Trainers,950,14.5,0.207,1.18,*,"45,030",3.1,*,"44,470"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Genetic Counselors,Genetic Counselors,50,19.5,0.01,0.54,38.91,"80,930",3,38.15,"79,350"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Healthcare Practitioners and Technical Workers, All Other",Healthcare Practitio,"1,300",19.9,0.283,1.16,25.99,"54,060",4.8,20.11,"41,830"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Home Health Aides,Home Health Aides,"29,040",5.4,6.328,1.1,11.63,"24,180",2.5,11.18,"23,250"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Psychiatric Aides,Psychiatric Aides,"1,450",20,0.315,0.68,13.18,"27,410",4.8,11.63,"24,200"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Nursing Assistants,Nursing Assistants,"39,640",4.2,8.636,0.85,13.81,"28,730",1,13.34,"27,750"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Occupational Therapy Assistants,Occupational Therapy,"1,820",8.7,0.396,1.35,30.94,"64,360",3.1,30.43,"63,290"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Occupational Therapy Aides,Occupational Therapy,"2,020",23.9,0.44,8.11,15.65,"32,550",11.6,12.73,"26,470"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Physical Therapist Assistants,Physical Therapist A,"3,150",7.8,0.685,1.08,28.59,"59,470",2.5,29,"60,330"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Physical Therapist Aides,Physical Therapist A,"1,260",13.3,0.274,0.79,19.41,"40,370",9,15.04,"31,280"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Massage Therapists,Massage Therapists,"3,360",14.2,0.731,1.01,22.01,"45,770",4.9,20.47,"42,580"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Dental Assistants,Dental Assistants,"10,280",4.8,2.24,0.95,19.02,"39,570",2.4,19.27,"40,090"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Medical Assistants,Medical Assistants,"16,390",5.9,3.57,0.79,16.96,"35,290",2,16.4,"34,110"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Medical Equipment Preparers,Medical Equipment Pr,"1,590",11.4,0.346,0.91,17.73,"36,870",2.2,17.3,"35,970"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Medical Transcriptionists,Medical Transcriptio,"1,790",9.5,0.389,0.99,14.65,"30,470",5.7,13.62,"28,330"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Pharmacy Aides,Pharmacy Aides,410,47.6,0.089,0.35,14.95,"31,090",4.5,14.15,"29,420"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Veterinary Assistants and Laboratory Animal Caretakers,Veterinary Assistant,"1,400",24.7,0.305,0.52,13.68,"28,460",3.5,12.97,"26,980"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Phlebotomists,Phlebotomists,"3,610",10.7,0.786,0.91,17.4,"36,200",1.6,17.01,"35,380"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,First-Line Supervisors of Correctional Officers,First-Line Superviso,330,2.4,0.071,0.24,38.51,"80,090",3.4,37.24,"77,450"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,First-Line Supervisors of Police and Detectives,First-Line Superviso,"4,750",2.3,1.035,1.41,50.29,"104,610",2.2,52.01,"108,170"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,First-Line Supervisors of Fire Fighting and Prevention Workers,First-Line Superviso,"2,620",4.8,0.57,1.38,47.1,"97,960",3.4,49.31,"102,570"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"First-Line Supervisors of Protective Service Workers, All Other",First-Line Superviso,"3,180",7.5,0.692,1.33,22.34,"46,460",4.4,19.77,"41,130"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Firefighters,Firefighters,"12,840",3.8,2.798,1.25,30.01,"62,430",5.8,30.94,"64,350"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Fire Inspectors and Investigators,Fire Inspectors and ,380,30.9,0.083,0.99,26.04,"54,170",5.1,25.78,"53,630"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Bailiffs,Bailiffs,310,9.4,0.068,0.53,17.69,"36,800",2.9,17.17,"35,720"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Correctional Officers and Jailers,Correctional Officer,"6,040",0.8,1.316,0.44,30.15,"62,710",3.9,30.1,"62,610"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Detectives and Criminal Investigators,Detectives and Crimi,"2,240",1.2,0.489,0.66,45.3,"94,230",5.8,42.94,"89,320"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Fish and Game Wardens,Fish and Game Warden,30,0,0.007,0.16,40.01,"83,220",4.2,41.66,"86,660"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Parking Enforcement Workers,Parking Enforcement ,460,11,0.1,1.64,22.4,"46,590",5.1,22.7,"47,210"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Police and Sheriff's Patrol Officers,Police and Sheriff's,"25,380",2,5.529,1.19,37.41,"77,810",3.4,39.92,"83,030"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Animal Control Workers,Animal Control Worke,250,7.8,0.055,0.62,20.16,"41,930",4.7,17.99,"37,430"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Private Detectives and Investigators,Private Detectives a,710,34.4,0.154,0.71,28.93,"60,170",6.3,26.45,"55,020"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Gaming Surveillance Officers and Gaming Investigators,Gaming Surveillance ,240,14.4,0.052,0.72,*,*,*,*,*
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Security Guards,Security Guards,"42,050",6.1,9.162,1.18,15.4,"32,020",2.2,14.02,"29,170"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Crossing Guards,Crossing Guards,"2,580",3.7,0.563,1.05,15.88,"33,040",3.1,14.61,"30,380"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers","Lifeguards, Ski Patr","6,360",8.3,1.386,1.36,11.77,"24,490",4,9.84,"20,460"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Transportation Security Screeners,Transportation Secur,"1,900",0.9,0.413,1.39,20.14,"41,900",4.2,19.84,"41,270"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Protective Service Workers, All Other",Protective Service W,"5,070",10.5,1.105,1.16,13.29,"27,650",4.4,11.01,"22,910"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Chefs and Head Cooks,Chefs and Head Cooks,"4,000",13.3,0.871,0.94,23.46,"48,790",3.2,21.59,"44,900"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,First-Line Supervisors of Food Preparation and Serving Workers,First-Line Superviso,"23,920",4.5,5.212,0.8,16.46,"34,230",1.6,14.76,"30,700"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Cooks, Fast Food","Cooks, Fast Food","10,950",16.4,2.385,0.67,10.43,"21,700",2.4,9.61,"19,990"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Cooks, Institution and Cafeteria","Cooks, Institution a","10,310",4.4,2.246,0.79,13.9,"28,920",1,13.44,"27,960"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Cooks, Restaurant","Cooks, Restaurant","37,510",4.8,8.172,0.91,12.79,"26,610",1.5,12.28,"25,550"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Cooks, Short Order","Cooks, Short Order","4,700",20.4,1.023,0.84,11.58,"24,090",1.8,11.21,"23,320"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Cooks, All Other","Cooks, All Other","1,610",22.6,0.35,3.14,13.31,"27,690",3.4,12.53,"26,070"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Food Preparation Workers,Food Preparation Wor,"26,230",10.2,5.716,0.98,11.53,"23,980",1.9,11.01,"22,900"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Bartenders,Bartenders,"17,640",4.8,3.843,0.89,12.65,"26,300",4,9.37,"19,490"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Combined Food Preparation and Serving Workers, Including Fast Food",Combined Food Prepar,"112,490",3.9,24.509,0.98,10.37,"21,570",0.8,9.81,"20,410"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop","Counter Attendants, ","13,640",12.1,2.971,0.89,11.31,"23,530",2.2,10.39,"21,610"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Waiters and Waitresses,Waiters and Waitress,"70,410",3.4,15.342,0.85,11.61,"24,150",2.5,9.42,"19,590"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Food Servers, Nonrestaurant","Food Servers, Nonres","9,720",11.5,2.118,1.14,11.53,"23,980",1.7,10.67,"22,190"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Dining Room and Cafeteria Attendants and Bartender Helpers,Dining Room and Cafe,"21,060",5.5,4.588,1.5,10.31,"21,440",1.7,9.36,"19,470"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Dishwashers,Dishwashers,"12,920",6.5,2.816,0.8,11.04,"22,970",1.5,10.52,"21,890"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop","Hosts and Hostesses,","12,740",8.6,2.776,0.95,10.78,"22,410",1.2,10.38,"21,590"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,First-Line Supervisors of Housekeeping and Janitorial Workers,First-Line Superviso,"3,950",5.8,0.861,0.79,22.54,"46,880",1.6,20.81,"43,270"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",First-Line Superviso,"3,320",11.5,0.722,1.03,26.78,"55,690",3.6,24.79,"51,550"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",Janitors and Cleaner,"67,880",3.6,14.79,0.97,14.51,"30,180",1.3,13.53,"28,150"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Maids and Housekeeping Cleaners,Maids and Housekeepi,"24,550",6.2,5.35,0.83,13.39,"27,860",1.8,12.23,"25,430"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Pest Control Workers,Pest Control Workers,850,24.4,0.184,0.35,18.73,"38,970",8.7,16.38,"34,080"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Landscaping and Groundskeeping Workers,Landscaping and Grou,"27,440",3.8,5.978,0.93,14.93,"31,050",1.8,13.83,"28,760"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Tree Trimmers and Pruners,Tree Trimmers and Pr,210,27.4,0.046,0.16,28.67,"59,640",4.8,31.2,"64,900"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Grounds Maintenance Workers, All Other",Grounds Maintenance ,400,41.6,0.087,0.96,14.14,"29,410",5.3,12.07,"25,090"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,First-Line Supervisors of Gaming Workers,First-Line Superviso,670,6.6,0.146,0.68,24.88,"51,750",2.7,26.15,"54,390"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,First-Line Supervisors of Personal Service Workers,First-Line Superviso,"3,430",8.8,0.747,0.5,20.36,"42,340",2.7,18.77,"39,030"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Animal Trainers,Animal Trainers,390,26.4,0.084,0.84,20.8,"43,260",16.3,16.92,"35,190"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Nonfarm Animal Caretakers,Nonfarm Animal Caret,"6,910",8.6,1.506,1.13,11.69,"24,310",1.8,10.71,"22,280"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Gaming Dealers,Gaming Dealers,"1,930",16.1,0.421,0.64,10.02,"20,840",2.9,9.14,"19,000"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Motion Picture Projectionists,Motion Picture Proje,180,32.8,0.039,0.98,16.05,"33,380",15.5,16.16,"33,600"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Ushers, Lobby Attendants, and Ticket Takers","Ushers, Lobby Attend","3,680",17,0.801,0.92,10.97,"22,820",4.1,9.78,"20,350"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Amusement and Recreation Attendants,Amusement and Recrea,"6,830",12.5,1.487,0.68,11.77,"24,470",3.1,10.32,"21,460"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Costume Attendants,Costume Attendants,130,29.2,0.028,0.63,19.93,"41,450",3.6,19.99,"41,590"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Locker Room, Coatroom, and Dressing Room Attendants","Locker Room, Coatroo",700,13.3,0.152,1.21,12.3,"25,580",3.2,10.49,"21,810"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Funeral Attendants,Funeral Attendants,510,39.4,0.112,0.46,11.9,"24,760",9.7,10.7,"22,260"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Morticians, Undertakers, and Funeral Directors","Morticians, Undertak",680,14.8,0.148,0.83,37.29,"77,570",14.8,32.95,"68,540"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Hairdressers, Hairstylists, and Cosmetologists","Hairdressers, Hairst","13,400",8.7,2.919,1.18,13.77,"28,650",2.5,11.68,"24,300"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Manicurists and Pedicurists,Manicurists and Pedi,"4,380",23.3,0.955,1.31,11.11,"23,110",3.2,10.86,"22,590"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Shampooers,Shampooers,590,31.9,0.129,1.38,10.15,"21,110",2.7,9.74,"20,260"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Skincare Specialists,Skincare Specialists,"1,380",21.9,0.301,0.95,15.49,"32,230",9.3,13.23,"27,530"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Baggage Porters and Bellhops,Baggage Porters and ,"2,080",17.9,0.453,1.51,12.71,"26,440",4,11.42,"23,750"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Concierges,Concierges,"1,170",15,0.255,1.02,*,*,*,*,*
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Tour and Travel Guides,Tour and Travel Guid,960,16.6,0.209,0.65,13.08,"27,200",3,12.67,"26,340"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Childcare Workers,Childcare Workers,"13,120",9.1,2.859,0.72,11.38,"23,680",1.6,10.82,"22,500"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Personal Care Aides,Personal Care Aides,"42,970",4.7,9.361,0.66,11.04,"22,970",2.2,10.82,"22,500"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Fitness Trainers and Aerobics Instructors,Fitness Trainers and,"12,950",6.8,2.822,1.44,22.08,"45,930",3.4,19.84,"41,260"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Recreation Workers,Recreation Workers,"15,020",5.1,3.273,1.32,12.8,"26,620",2.8,10.95,"22,780"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Residential Advisors,Residential Advisors,"1,960",11.5,0.427,0.55,15.18,"31,580",3.7,13.86,"28,830"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Personal Care and Service Workers, All Other",Personal Care and Se,"1,020",24.4,0.221,0.56,12.38,"25,750",4.2,11.14,"23,180"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,First-Line Supervisors of Retail Sales Workers,First-Line Superviso,"30,370",3.3,6.618,0.79,21.02,"43,720",1.4,18.47,"38,410"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,First-Line Supervisors of Non-Retail Sales Workers,First-Line Superviso,"6,070",6.1,1.321,0.75,36.43,"75,770",2,32.9,"68,420"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Cashiers,Cashiers,"96,630",3.6,21.053,0.84,10.75,"22,360",1,10.15,"21,110"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Gaming Change Persons and Booth Cashiers,Gaming Change Person,390,8.2,0.085,0.5,13.68,"28,460",4.5,13.24,"27,540"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Counter and Rental Clerks,Counter and Rental C,"6,910",9.4,1.506,0.48,13.28,"27,630",2.7,11.46,"23,840"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Parts Salespersons,Parts Salespersons,"6,170",10.4,1.345,0.76,16.1,"33,480",3.4,14.04,"29,210"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Retail Salespersons,Retail Salespersons,"132,330",3.1,28.833,0.93,13.43,"27,940",1.5,11.05,"22,990"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Advertising Sales Agents,Advertising Sales Ag,"6,790",10.8,1.48,1.55,26.37,"54,860",3.4,23.49,"48,870"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,Insurance Sales Agents,Insurance Sales Agen,"9,870",9.8,2.15,0.79,33.2,"69,060",7.3,22.47,"46,740"
16980,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago,"Securities, Commodities, and Financial Services Sales Agents","Securities, Commodit","17,980",7,3.918,1.43,42.21,"87,800",3.8,31.94,"66,430"
